osmid,y,x,street_count,highway,ref,geometry
4526777746,41.1789277,-8.6457572,3,,,POINT (-8.6457572 41.1789277)
4526777749,41.1794191,-8.6460704,3,,,POINT (-8.6460704 41.1794191)
4526778496,41.1728399,-8.6612176,3,,,POINT (-8.6612176 41.1728399)
4526819416,41.172977,-8.6658216,3,,,POINT (-8.6658216 41.172977)
4526819418,41.1731042,-8.6657258,3,,,POINT (-8.6657258 41.1731042)
4526819419,41.1734468,-8.6659168,2,,,POINT (-8.6659168 41.1734468)
4526819424,41.1734564,-8.6660639,1,,,POINT (-8.6660639 41.1734564)
4541424824,41.1645285,-8.6657375,3,,,POINT (-8.6657375 41.1645285)
4551110237,41.1627637,-8.5957324,1,,,POINT (-8.5957324 41.1627637)
4554424112,41.1500306,-8.6375675,3,,,POINT (-8.6375675 41.1500306)
4554424113,41.1496496,-8.6373632,3,,,POINT (-8.6373632 41.1496496)
4554424124,41.1504683,-8.6378645,3,,,POINT (-8.6378645 41.1504683)
4554424762,41.1584371,-8.6317636,3,,,POINT (-8.6317636 41.1584371)
4556236525,41.1427254,-8.6083038,3,,,POINT (-8.6083038 41.1427254)
4556247648,41.1423871,-8.6083611,1,,,POINT (-8.6083611 41.1423871)
4556255874,41.1420586,-8.6085464,1,,,POINT (-8.6085464 41.1420586)
4556361546,41.1427443,-8.6065878,1,,,POINT (-8.6065878 41.1427443)
4558796673,41.1429419,-8.6054539,3,,,POINT (-8.6054539 41.1429419)
4559191359,41.1420973,-8.6061935,1,,,POINT (-8.6061935 41.1420973)
4559346931,41.1423423,-8.6038188,1,,,POINT (-8.6038188 41.1423423)
4565597392,41.1474029,-8.6671272,3,,,POINT (-8.6671272 41.1474029)
4565597425,41.1602744,-8.6776014,3,,,POINT (-8.6776014 41.1602744)
4565597426,41.1601929,-8.6775118,1,,,POINT (-8.6775118 41.1601929)
4565607103,41.1587917,-8.6681074,3,,,POINT (-8.6681074 41.1587917)
4567061528,41.1520301,-8.6612643,1,turning_circle,,POINT (-8.6612643 41.1520301)
4567063002,41.1595757,-8.6549431,1,turning_circle,,POINT (-8.6549431 41.1595757)
4567404026,41.1609056,-8.6583655,5,,,POINT (-8.6583655 41.1609056)
4567404048,41.157616,-8.6443084,3,,,POINT (-8.6443084 41.157616)
4567404049,41.1575395,-8.6443332,3,,,POINT (-8.6443332 41.1575395)
4573598276,41.1756551,-8.6076804,3,,,POINT (-8.6076804 41.1756551)
4573598282,41.1757543,-8.6078416,3,,,POINT (-8.6078416 41.1757543)
4573598283,41.1756596,-8.6078433,3,,,POINT (-8.6078433 41.1756596)
4573598284,41.1760198,-8.6082501,3,,,POINT (-8.6082501 41.1760198)
4573598285,41.1757535,-8.6076875,3,,,POINT (-8.6076875 41.1757535)
4573598287,41.175536,-8.6096705,3,,,POINT (-8.6096705 41.175536)
4573598288,41.1756229,-8.6094084,1,,,POINT (-8.6094084 41.1756229)
4573598493,41.1760901,-8.5948585,3,,,POINT (-8.5948585 41.1760901)
4573598498,41.1763767,-8.5942676,1,,,POINT (-8.5942676 41.1763767)
4573598528,41.1751361,-8.575414,1,,,POINT (-8.575414 41.1751361)
4573598562,41.1673445,-8.5737761,3,,,POINT (-8.5737761 41.1673445)
4573598563,41.1677064,-8.5747292,3,,,POINT (-8.5747292 41.1677064)
4573598564,41.1675343,-8.574466,3,,,POINT (-8.574466 41.1675343)
4573652316,41.164607,-8.5725451,3,,,POINT (-8.5725451 41.164607)
4573652318,41.1643453,-8.5722336,3,,,POINT (-8.5722336 41.1643453)
4573652319,41.1645131,-8.5727631,3,,,POINT (-8.5727631 41.1645131)
4573652320,41.1642086,-8.5723506,3,,,POINT (-8.5723506 41.1642086)
4573652321,41.1643776,-8.5728767,3,,,POINT (-8.5728767 41.1643776)
4573652322,41.1640671,-8.5724653,3,,,POINT (-8.5724653 41.1640671)
4573652323,41.1642436,-8.572989,3,,,POINT (-8.572989 41.1642436)
4573652324,41.1639314,-8.5725753,3,,,POINT (-8.5725753 41.1639314)
4573652325,41.1641093,-8.5731024,3,,,POINT (-8.5731024 41.1641093)
4573652326,41.1637895,-8.5726904,3,,,POINT (-8.5726904 41.1637895)
4573652327,41.1644337,-8.5731745,3,,,POINT (-8.5731745 41.1644337)
4573652328,41.1643116,-8.572932,3,,,POINT (-8.572932 41.1643116)
4573652331,41.1644709,-8.5732654,3,,,POINT (-8.5732654 41.1644709)
4573652333,41.1644992,-8.5734236,1,,,POINT (-8.5734236 41.1644992)
4573652334,41.1644599,-8.5728141,3,,,POINT (-8.5728141 41.1644599)
4573652335,41.164552,-8.5730173,1,,,POINT (-8.5730173 41.164552)
4573652336,41.1646653,-8.5728245,1,,,POINT (-8.5728245 41.1646653)
4573652356,41.1570035,-8.5698304,3,,,POINT (-8.5698304 41.1570035)
4573652360,41.1569873,-8.5697861,1,,,POINT (-8.5697861 41.1569873)
4573702095,41.1701281,-8.5987377,3,,,POINT (-8.5987377 41.1701281)
4573702096,41.1701056,-8.5983348,3,,,POINT (-8.5983348 41.1701056)
4573702097,41.1704456,-8.5983148,3,,,POINT (-8.5983148 41.1704456)
4573702098,41.1704653,-8.5986983,3,,,POINT (-8.5986983 41.1704653)
4573702100,41.1664721,-8.5910355,3,,,POINT (-8.5910355 41.1664721)
4573702106,41.1507459,-8.5805996,1,,,POINT (-8.5805996 41.1507459)
4573702109,41.1511651,-8.5814174,1,,,POINT (-8.5814174 41.1511651)
4573702124,41.150626,-8.5816825,3,,,POINT (-8.5816825 41.150626)
4573702147,41.1626732,-8.5902924,1,,,POINT (-8.5902924 41.1626732)
4573702148,41.1625518,-8.5900302,1,,,POINT (-8.5900302 41.1625518)
4573702149,41.1626174,-8.5901738,4,,,POINT (-8.5901738 41.1626174)
4573702150,41.1628166,-8.5901882,1,,,POINT (-8.5901882 41.1628166)
4573702151,41.1627597,-8.5900542,4,,,POINT (-8.5900542 41.1627597)
4573702152,41.1627002,-8.589913,1,,,POINT (-8.589913 41.1627002)
4573702153,41.1629723,-8.5900579,1,,,POINT (-8.5900579 41.1629723)
4573702154,41.1629067,-8.5899307,4,,,POINT (-8.5899307 41.1629067)
4573702155,41.1628693,-8.5898576,1,,,POINT (-8.5898576 41.1628693)
4573702156,41.162987,-8.5896866,1,,,POINT (-8.5896866 41.162987)
4573825361,41.178122,-8.631198,3,,,POINT (-8.631198 41.178122)
4573825368,41.176733,-8.6311485,3,,,POINT (-8.6311485 41.176733)
4573825409,41.1682896,-8.6266609,3,,,POINT (-8.6266609 41.1682896)
4573825410,41.1683352,-8.6262891,1,,,POINT (-8.6262891 41.1683352)
4573825432,41.1644752,-8.6297139,3,,,POINT (-8.6297139 41.1644752)
4581547016,41.1538068,-8.6658642,3,,,POINT (-8.6658642 41.1538068)
4581547021,41.1533478,-8.6663879,1,,,POINT (-8.6663879 41.1533478)
4581547023,41.1540708,-8.6656701,1,,,POINT (-8.6656701 41.1540708)
4581547024,41.1542353,-8.6656773,3,,,POINT (-8.6656773 41.1542353)
4581547025,41.154206,-8.6650098,3,,,POINT (-8.6650098 41.154206)
4581574166,41.1550851,-8.6667427,3,,,POINT (-8.6667427 41.1550851)
4581574169,41.1552573,-8.6669892,1,turning_circle,,POINT (-8.6669892 41.1552573)
4581693625,41.1654828,-8.6718555,3,,,POINT (-8.6718555 41.1654828)
4581693626,41.1651973,-8.6721802,3,,,POINT (-8.6721802 41.1651973)
4581699524,41.1661543,-8.677859,3,,,POINT (-8.677859 41.1661543)
4581699525,41.1673038,-8.6848136,3,,,POINT (-8.6848136 41.1673038)
4581733948,41.1615861,-8.6514951,3,,,POINT (-8.6514951 41.1615861)
4581733959,41.1598241,-8.6460217,3,,,POINT (-8.6460217 41.1598241)
4581733961,41.1597915,-8.6463902,1,,,POINT (-8.6463902 41.1597915)
4581733965,41.1598085,-8.6457947,4,,,POINT (-8.6457947 41.1598085)
4581733967,41.1596487,-8.6452691,1,,,POINT (-8.6452691 41.1596487)
4581734106,41.1568052,-8.6424611,1,,,POINT (-8.6424611 41.1568052)
4585764267,41.1748888,-8.6395349,1,,,POINT (-8.6395349 41.1748888)
4585764271,41.1748476,-8.639331,3,,,POINT (-8.639331 41.1748476)
4585850869,41.1717161,-8.6275322,3,,,POINT (-8.6275322 41.1717161)
4585850873,41.1712216,-8.6269394,1,turning_circle,,POINT (-8.6269394 41.1712216)
4585942762,41.176453,-8.618278,3,,,POINT (-8.618278 41.176453)
4585942763,41.1763407,-8.6180066,3,,,POINT (-8.6180066 41.1763407)
4585942764,41.176704,-8.6183558,3,,,POINT (-8.6183558 41.176704)
4585942765,41.1768165,-8.618618,3,,,POINT (-8.618618 41.1768165)
4585942772,41.1765161,-8.61797,3,,,POINT (-8.61797 41.1765161)
4585942773,41.1771628,-8.6183576,3,,,POINT (-8.6183576 41.1771628)
4585942776,41.1770508,-8.6180953,3,,,POINT (-8.6180953 41.1770508)
4585942779,41.1775031,-8.6180675,3,,,POINT (-8.6180675 41.1775031)
4585942780,41.1773958,-8.6178203,3,,,POINT (-8.6178203 41.1773958)
4585942785,41.1772786,-8.6186276,3,,,POINT (-8.6186276 41.1772786)
4585942786,41.1775035,-8.6184593,3,,,POINT (-8.6184593 41.1775035)
4585942787,41.1774713,-8.618386,3,,,POINT (-8.618386 41.1774713)
4585942788,41.1777051,-8.6185486,3,,,POINT (-8.6185486 41.1777051)
4585945404,41.1765473,-8.6190955,3,,,POINT (-8.6190955 41.1765473)
4591119777,41.1472887,-8.5908518,1,,,POINT (-8.5908518 41.1472887)
4591119891,41.1492375,-8.5913952,2,,,POINT (-8.5913952 41.1492375)
4598508645,41.1706356,-8.6220316,1,,,POINT (-8.6220316 41.1706356)
4598508646,41.1700737,-8.6213604,3,,,POINT (-8.6213604 41.1700737)
4598508647,41.1707838,-8.6218254,1,,,POINT (-8.6218254 41.1707838)
4598508648,41.1702104,-8.6211481,3,,,POINT (-8.6211481 41.1702104)
4598508649,41.170556,-8.6215564,4,,,POINT (-8.6215564 41.170556)
4598508650,41.1703626,-8.6218618,1,,,POINT (-8.6218618 41.1703626)
4598508651,41.170419,-8.621773,4,,,POINT (-8.621773 41.170419)
4598508652,41.1706379,-8.6214288,1,turning_circle,,POINT (-8.6214288 41.1706379)
4598553388,41.1712555,-8.6378479,3,,,POINT (-8.6378479 41.1712555)
4598555507,41.1723133,-8.6371447,3,,,POINT (-8.6371447 41.1723133)
4598555508,41.1724424,-8.6372849,3,,,POINT (-8.6372849 41.1724424)
4598555569,41.1661315,-8.6388685,3,,,POINT (-8.6388685 41.1661315)
4604006192,41.1607742,-8.6769914,1,turning_circle,,POINT (-8.6769914 41.1607742)
4604006209,41.1627079,-8.6764269,3,,,POINT (-8.6764269 41.1627079)
4604362077,41.1775078,-8.6574908,3,,,POINT (-8.6574908 41.1775078)
4605838355,41.1796178,-8.6184218,3,,,POINT (-8.6184218 41.1796178)
4608414340,41.1437409,-8.6012414,1,,,POINT (-8.6012414 41.1437409)
4612022408,41.1533464,-8.6231357,3,,,POINT (-8.6231357 41.1533464)
4612022409,41.153265,-8.6221762,1,turning_circle,,POINT (-8.6221762 41.153265)
4612022469,41.154823,-8.6209435,3,,,POINT (-8.6209435 41.154823)
4612031733,41.1609797,-8.6247033,3,,,POINT (-8.6247033 41.1609797)
4612031737,41.1611151,-8.6247092,3,,,POINT (-8.6247092 41.1611151)
4612052763,41.1602478,-8.6213092,3,,,POINT (-8.6213092 41.1602478)
4612052766,41.1605352,-8.6211833,3,,,POINT (-8.6211833 41.1605352)
4612052768,41.1603871,-8.621163,3,,,POINT (-8.621163 41.1603871)
4612165481,41.1643467,-8.6759494,1,,,POINT (-8.6759494 41.1643467)
4629278393,41.1772822,-8.6202008,1,,,POINT (-8.6202008 41.1772822)
4629278394,41.1771472,-8.620305,1,,,POINT (-8.620305 41.1771472)
4656695033,41.1744139,-8.6550552,1,,,POINT (-8.6550552 41.1744139)
4677584342,41.1766053,-8.5718231,3,,,POINT (-8.5718231 41.1766053)
4685339955,41.1657632,-8.6097035,3,,,POINT (-8.6097035 41.1657632)
4685392590,41.1534593,-8.6063729,4,,,POINT (-8.6063729 41.1534593)
4685392598,41.1535795,-8.611451,3,,,POINT (-8.611451 41.1535795)
4685392607,41.1549111,-8.6132841,3,,,POINT (-8.6132841 41.1549111)
4685392627,41.1664189,-8.6122786,3,,,POINT (-8.6122786 41.1664189)
4685448853,41.1644389,-8.579136,3,,,POINT (-8.579136 41.1644389)
4685552123,41.1505751,-8.5824783,3,,,POINT (-8.5824783 41.1505751)
4685552138,41.1501789,-8.5800953,1,,,POINT (-8.5800953 41.1501789)
4685582565,41.1498356,-8.5787812,3,motorway_junction,5,POINT (-8.5787812 41.1498356)
4685582836,41.1412833,-8.5888175,1,,,POINT (-8.5888175 41.1412833)
4685615426,41.1417582,-8.5960679,2,,,POINT (-8.5960679 41.1417582)
4687572363,41.1709946,-8.6643505,1,,,POINT (-8.6643505 41.1709946)
4687572368,41.1707971,-8.6636254,3,,,POINT (-8.6636254 41.1707971)
4695525092,41.1598944,-8.6484557,3,,,POINT (-8.6484557 41.1598944)
4703906251,41.1604041,-8.6218024,3,,,POINT (-8.6218024 41.1604041)
4703910293,41.160471,-8.6191872,3,,,POINT (-8.6191872 41.160471)
4703910299,41.1608138,-8.6178716,3,,,POINT (-8.6178716 41.1608138)
4708552713,41.1616357,-8.5931083,3,,,POINT (-8.5931083 41.1616357)
4708552719,41.1621389,-8.5939943,3,,,POINT (-8.5939943 41.1621389)
4708644785,41.1600431,-8.5833725,3,crossing,,POINT (-8.5833725 41.1600431)
4708644788,41.1602663,-8.5834761,3,crossing,,POINT (-8.5834761 41.1602663)
4708644895,41.1600789,-8.5826406,3,,,POINT (-8.5826406 41.1600789)
4708644900,41.1601841,-8.582427,3,,,POINT (-8.582427 41.1601841)
4708644909,41.1599323,-8.5825228,3,,,POINT (-8.5825228 41.1599323)
4708680492,41.149314,-8.59936,3,,,POINT (-8.59936 41.149314)
4718335967,41.148267,-8.6667075,1,,,POINT (-8.6667075 41.148267)
4718335968,41.1481788,-8.6667028,1,,,POINT (-8.6667028 41.1481788)
4718336104,41.1496939,-8.6637035,1,turning_circle,,POINT (-8.6637035 41.1496939)
4718387879,41.1769888,-8.6221151,1,,,POINT (-8.6221151 41.1769888)
4718387992,41.1750775,-8.6147122,3,,,POINT (-8.6147122 41.1750775)
4718387998,41.1748407,-8.6158776,3,,,POINT (-8.6158776 41.1748407)
4718388013,41.1747369,-8.6165758,3,,,POINT (-8.6165758 41.1747369)
4718388084,41.174767,-8.6065719,3,,,POINT (-8.6065719 41.174767)
4720550785,41.1607212,-8.6283454,3,,,POINT (-8.6283454 41.1607212)
4720552011,41.1625025,-8.6393668,3,,,POINT (-8.6393668 41.1625025)
4720552012,41.1625255,-8.6386997,4,,,POINT (-8.6386997 41.1625255)
4720552014,41.1629423,-8.6386865,3,,,POINT (-8.6386865 41.1629423)
4722390314,41.1512255,-8.6774986,1,,,POINT (-8.6774986 41.1512255)
4722390329,41.1493497,-8.6753177,3,,,POINT (-8.6753177 41.1493497)
4722746602,41.1687971,-8.6440293,3,,,POINT (-8.6440293 41.1687971)
4722746633,41.1689249,-8.6444963,3,,,POINT (-8.6444963 41.1689249)
4722746637,41.1664146,-8.6411456,3,,,POINT (-8.6411456 41.1664146)
4722746638,41.1662762,-8.6409114,3,,,POINT (-8.6409114 41.1662762)
4723379542,41.1733214,-8.6227297,3,,,POINT (-8.6227297 41.1733214)
4723433446,41.175563,-8.6225901,3,motorway_junction,,POINT (-8.6225901 41.175563)
4728107920,41.1508844,-8.6706634,3,,,POINT (-8.6706634 41.1508844)
4728190616,41.1503618,-8.6748773,1,,,POINT (-8.6748773 41.1503618)
4728190671,41.1515318,-8.6672054,1,,,POINT (-8.6672054 41.1515318)
4728190673,41.1504122,-8.6675462,3,,,POINT (-8.6675462 41.1504122)
4728190677,41.1501175,-8.6675351,1,,,POINT (-8.6675351 41.1501175)
4731603473,41.1709768,-8.6049367,4,,,POINT (-8.6049367 41.1709768)
4734724174,41.1684223,-8.6549338,3,,,POINT (-8.6549338 41.1684223)
4734724200,41.1739899,-8.6542698,3,,,POINT (-8.6542698 41.1739899)
4734857643,41.1679673,-8.6547724,3,,,POINT (-8.6547724 41.1679673)
4737133822,41.1567444,-8.6315372,2,,,POINT (-8.6315372 41.1567444)
4737133828,41.1563608,-8.6311922,2,,,POINT (-8.6311922 41.1563608)
4737169831,41.1795637,-8.6125021,1,,,POINT (-8.6125021 41.1795637)
4737169844,41.1802339,-8.6126347,3,,,POINT (-8.6126347 41.1802339)
4747463623,41.1492889,-8.6446723,1,,,POINT (-8.6446723 41.1492889)
4749945156,41.162242,-8.6437194,3,,,POINT (-8.6437194 41.162242)
4751327677,41.1562399,-8.5914291,3,,,POINT (-8.5914291 41.1562399)
4751434514,41.1554524,-8.5944673,1,,,POINT (-8.5944673 41.1554524)
4751631299,41.1526044,-8.5910646,4,,,POINT (-8.5910646 41.1526044)
4751660540,41.148988,-8.5861596,3,,,POINT (-8.5861596 41.148988)
4751660572,41.1490024,-8.5863747,3,,,POINT (-8.5863747 41.1490024)
4751660586,41.1492605,-8.5920761,1,,,POINT (-8.5920761 41.1492605)
4751728939,41.1535299,-8.596255,3,,,POINT (-8.596255 41.1535299)
4751728950,41.1525478,-8.5968276,3,,,POINT (-8.5968276 41.1525478)
4751728983,41.1557635,-8.5949747,3,,,POINT (-8.5949747 41.1557635)
4751728994,41.1576116,-8.5939291,3,,,POINT (-8.5939291 41.1576116)
4751729004,41.16102,-8.5919585,3,,,POINT (-8.5919585 41.16102)
4751729011,41.1610413,-8.5919435,3,,,POINT (-8.5919435 41.1610413)
4751729015,41.1586531,-8.5933065,4,,,POINT (-8.5933065 41.1586531)
4751729025,41.156641,-8.5944634,3,,,POINT (-8.5944634 41.156641)
4751729050,41.1491592,-8.598755,3,crossing,,POINT (-8.598755 41.1491592)
4751793164,41.1588114,-8.5986677,4,traffic_signals,,POINT (-8.5986677 41.1588114)
4753732469,41.1544129,-8.5943109,1,,,POINT (-8.5943109 41.1544129)
4753732474,41.1528962,-8.5936451,3,,,POINT (-8.5936451 41.1528962)
4753741507,41.1545673,-8.5962135,2,,,POINT (-8.5962135 41.1545673)
4753741829,41.1579193,-8.5981359,4,,,POINT (-8.5981359 41.1579193)
4753748896,41.1561418,-8.5983745,3,,,POINT (-8.5983745 41.1561418)
4753748915,41.1535961,-8.5978336,3,,,POINT (-8.5978336 41.1535961)
4753748918,41.1540339,-8.5976748,3,,,POINT (-8.5976748 41.1540339)
4753752221,41.1540963,-8.5976258,1,,,POINT (-8.5976258 41.1540963)
4753752225,41.1539478,-8.5976223,1,,,POINT (-8.5976223 41.1539478)
4753793616,41.1489945,-8.6561131,3,,,POINT (-8.6561131 41.1489945)
4753795450,41.1529579,-8.5822042,3,,,POINT (-8.5822042 41.1529579)
4758581075,41.1516121,-8.6647398,3,,,POINT (-8.6647398 41.1516121)
4758581091,41.1564561,-8.6515464,4,,,POINT (-8.6515464 41.1564561)
4758581105,41.1583675,-8.6495592,3,,,POINT (-8.6495592 41.1583675)
4758581337,41.165279,-8.6698175,1,,,POINT (-8.6698175 41.165279)
4773464589,41.1509649,-8.6650935,3,,,POINT (-8.6650935 41.1509649)
4773464590,41.1510098,-8.6654073,1,,,POINT (-8.6654073 41.1510098)
4773464591,41.1508809,-8.6648033,1,,,POINT (-8.6648033 41.1508809)
4773506914,41.1617529,-8.6563562,4,,,POINT (-8.6563562 41.1617529)
4773520967,41.1480436,-8.6612765,3,,,POINT (-8.6612765 41.1480436)
4804199166,41.1758953,-8.6195386,2,,,POINT (-8.6195386 41.1758953)
4888395226,41.1692652,-8.6218404,3,,,POINT (-8.6218404 41.1692652)
4888395227,41.1693979,-8.6220386,3,,,POINT (-8.6220386 41.1693979)
4889253754,41.1635311,-8.5882971,3,,,POINT (-8.5882971 41.1635311)
4889253759,41.1638422,-8.5881062,3,,,POINT (-8.5881062 41.1638422)
4907380639,41.1851017,-8.6041594,4,,,POINT (-8.6041594 41.1851017)
4914064309,41.1526017,-8.5803939,2,,,POINT (-8.5803939 41.1526017)
4925459192,41.14385,-8.6108674,3,,,POINT (-8.6108674 41.14385)
4925459193,41.1442404,-8.6106485,3,,,POINT (-8.6106485 41.1442404)
4942615695,41.1474557,-8.5870079,3,,,POINT (-8.5870079 41.1474557)
4942615697,41.1472802,-8.5871437,3,,,POINT (-8.5871437 41.1472802)
4942615701,41.147268,-8.5870529,3,,,POINT (-8.5870529 41.147268)
4942615712,41.1470717,-8.5863682,3,,,POINT (-8.5863682 41.1470717)
4942615714,41.1471643,-8.5857206,1,,,POINT (-8.5857206 41.1471643)
4966894473,41.15472,-8.5823788,4,,,POINT (-8.5823788 41.15472)
5051437246,41.1452642,-8.5862058,1,,,POINT (-8.5862058 41.1452642)
5051610943,41.1432729,-8.6103195,3,,,POINT (-8.6103195 41.1432729)
5185113724,41.1527244,-8.5664846,3,,,POINT (-8.5664846 41.1527244)
5185113760,41.1505593,-8.5688167,1,,,POINT (-8.5688167 41.1505593)
5198412994,41.1782479,-8.6065315,3,,,POINT (-8.6065315 41.1782479)
5198413009,41.1781198,-8.6092562,3,,,POINT (-8.6092562 41.1781198)
5198539829,41.1757445,-8.6081298,1,,,POINT (-8.6081298 41.1757445)
5198563347,41.1690037,-8.5859786,3,,,POINT (-8.5859786 41.1690037)
5239687625,41.1497996,-8.5697647,1,,,POINT (-8.5697647 41.1497996)
5239695580,41.1458671,-8.573802,3,,,POINT (-8.573802 41.1458671)
5239695585,41.1455547,-8.5738322,1,,,POINT (-8.5738322 41.1455547)
5239695587,41.1455038,-8.5737865,1,,,POINT (-8.5737865 41.1455038)
5239695588,41.1454472,-8.5736796,3,,,POINT (-8.5736796 41.1454472)
5239695595,41.1460787,-8.5777807,3,,,POINT (-8.5777807 41.1460787)
5244467683,41.1557806,-8.5752947,3,,,POINT (-8.5752947 41.1557806)
5244467715,41.1583425,-8.5763029,3,,,POINT (-8.5763029 41.1583425)
5244467720,41.1579121,-8.576333,3,,,POINT (-8.576333 41.1579121)
5244468027,41.157967,-8.5759589,3,,,POINT (-8.5759589 41.157967)
5244468063,41.1653256,-8.5767473,3,,,POINT (-8.5767473 41.1653256)
5244468066,41.1652911,-8.576947,3,,,POINT (-8.576947 41.1652911)
5244468070,41.1651614,-8.5767518,3,,,POINT (-8.5767518 41.1651614)
5245919868,41.1587209,-8.5821369,3,,,POINT (-8.5821369 41.1587209)
5257856441,41.1473435,-8.583734,3,,,POINT (-8.583734 41.1473435)
5258500724,41.1711711,-8.6144219,4,,,POINT (-8.6144219 41.1711711)
5258500725,41.1718197,-8.6133596,3,,,POINT (-8.6133596 41.1718197)
5264200586,41.1490826,-8.5901318,2,,,POINT (-8.5901318 41.1490826)
5264200605,41.1481746,-8.5916716,1,,,POINT (-8.5916716 41.1481746)
5265675528,41.1546539,-8.5911262,3,,,POINT (-8.5911262 41.1546539)
5268129261,41.1562943,-8.5952112,1,,,POINT (-8.5952112 41.1562943)
5268149559,41.1568613,-8.5965093,1,,,POINT (-8.5965093 41.1568613)
5268149596,41.1569555,-8.6005585,3,,,POINT (-8.6005585 41.1569555)
5268328250,41.1424256,-8.5962532,3,,,POINT (-8.5962532 41.1424256)
5268328251,41.1425635,-8.5954636,1,,,POINT (-8.5954636 41.1425635)
5270226521,41.1538442,-8.5651308,1,,,POINT (-8.5651308 41.1538442)
5277663155,41.150192,-8.5835598,1,,,POINT (-8.5835598 41.150192)
5277793575,41.158459,-8.5756865,3,,,POINT (-8.5756865 41.158459)
5277793592,41.1591999,-8.5763764,3,,,POINT (-8.5763764 41.1591999)
5277793608,41.1587864,-8.5766085,3,,,POINT (-8.5766085 41.1587864)
5280329743,41.1542308,-8.5737558,3,,,POINT (-8.5737558 41.1542308)
5281900838,41.1568262,-8.5735453,1,,,POINT (-8.5735453 41.1568262)
5281900843,41.1586795,-8.5744017,1,turning_circle,,POINT (-8.5744017 41.1586795)
5284320721,41.1618595,-8.6043183,4,,,POINT (-8.6043183 41.1618595)
5284368076,41.1552219,-8.6119092,3,,,POINT (-8.6119092 41.1552219)
5284385982,41.1549974,-8.6189758,3,,,POINT (-8.6189758 41.1549974)
5284452740,41.1583429,-8.6329982,3,,,POINT (-8.6329982 41.1583429)
5284452750,41.158548,-8.6331993,4,,,POINT (-8.6331993 41.158548)
5284452753,41.1585628,-8.633282,4,,,POINT (-8.633282 41.1585628)
5284452787,41.1603191,-8.6413419,3,,,POINT (-8.6413419 41.1603191)
